CustomerID,Recency,Frequency,Monetary,Tenure,AOV,Cluster
17744,4,6,2322.4,355,387.06666666666666,3
17746,240,1,110.25,1,110.25,1
17747,113,1,71.4,1,71.4,1
17749,178,2,674.52,79,337.26,2
17750,5,9,1781.28,159,197.92,3
17752,359,1,80.64,1,80.64,1
17754,1,5,1772.26,260,354.452,3
17757,1,30,5601.34,371,186.71133333333333,3
17758,19,8,3456.7000000000003,231,432.08750000000003,3
17759,17,3,833.74,153,277.91333333333336,2
17760,22,2,287.59,352,143.795,2
17761,33,1,712.78,1,712.78,0
17763,263,1,15.0,1,15.0,1
17764,51,2,818.8199999999999,161,409.40999999999997,2
17765,159,3,371.88,99,123.96,2
17767,15,1,271.2,1,271.2,0
17768,8,3,2273.1800000000003,158,757.7266666666668,3
17769,13,10,3997.98,309,399.798,3
17770,199,5,1143.27,84,228.654,2
17771,57,2,245.33,267,122.665,2
17772,11,2,182.77,1,91.385,1
17774,97,4,1225.41,209,306.3525,2
17775,255,1,56.4,1,56.4,1
17777,25,3,665.86,76,221.95333333333335,2
17779,21,3,658.57,123,219.52333333333334,2
17781,159,2,188.02,94,94.01,1
17783,72,2,283.47,176,141.735,2
17785,53,1,131.94,1,131.94,1
17786,85,2,278.74,232,139.37,2
17787,153,4,1865.19,219,466.2975,2
17788,74,2,1112.95,56,556.475,2
17789,281,1,225.9,1,225.9,1
17790,27,14,1965.55,339,140.39642857142857,3
17791,30,1,106.1,1,106.1,1
17793,25,1,323.04,1,323.04,0
17795,180,2,350.39,86,175.195,2
17796,40,4,697.9,330,174.475,2
17797,22,3,780.43,161,260.1433333333333,2
17799,22,10,3055.93,340,305.59299999999996,3
17800,37,9,1198.01,297,133.11222222222221,2
17802,82,3,1285.04,291,428.34666666666664,2
17805,74,1,512.31,1,512.31,0
17806,11,1,546.04,1,546.04,0
17809,16,12,5411.91,358,450.9925,3
17811,4,39,7831.03,330,200.79564102564103,3
17812,13,4,732.16,356,183.04,2
17813,14,5,1770.8799999999999,58,354.176,3
17816,37,4,36.56,329,9.14,1
17817,4,3,387.68,273,129.22666666666666,2
17819,72,7,3704.87,300,529.2671428571429,3
17824,51,1,298.4,1,298.4,0
17827,5,5,1995.46,360,399.092,3
17828,23,4,1165.09,163,291.2725,2
17829,299,1,889.24,1,889.24,0
17830,2,3,398.7,288,132.9,2
17831,33,1,35.400000000000006,1,35.400000000000006,1
17832,50,1,155.37,1,155.37,1
17835,3,3,350.64,21,116.88,2
17836,47,1,109.83,1,109.83,1
17837,42,8,1587.48,121,198.435,2
17838,27,5,2779.3,346,555.86,3
17839,42,1,338.8,1,338.8,0
17841,2,124,40967.72,372,330.3848387096774,3
17843,303,1,197.73,1,197.73,1
17844,107,1,51.559999999999995,1,51.559999999999995,1
17848,81,9,901.1999999999999,277,100.13333333333333,2
17849,218,4,605.8000000000001,116,151.45000000000002,2
17850,372,34,5391.21,2,158.565,3
17852,12,2,114.34,1,57.17,1
17854,185,2,311.26,42,155.63,1
17855,373,1,208.97,1,208.97,1
17856,2,4,1418.03,280,354.5075,3
17857,4,22,25301.54,362,1150.07,3
17858,6,12,5155.66,364,429.6383333333333,3
17859,305,1,148.21,1,148.21,1
17860,369,1,252.8,1,252.8,1
17861,3,8,2100.8,317,262.6,3
17862,324,1,330.9,1,330.9,0
17863,59,6,3160.0,311,526.6666666666666,3
17864,13,3,597.5,263,199.16666666666666,2
17865,31,20,10524.220000000001,334,526.211,3
17866,143,1,329.65,1,329.65,0
17867,30,6,1197.1000000000001,259,199.51666666666668,2
17869,107,5,428.18,261,85.636,2
17870,2,12,1894.35,365,157.86249999999998,3
17871,205,1,155.9,1,155.9,1
17873,80,5,1729.7800000000002,294,345.956,2
17874,185,6,683.46,71,113.91000000000001,2
17877,170,1,237.61,1,237.61,1
17878,44,1,379.45,1,379.45,0
17879,174,1,178.51999999999998,1,178.51999999999998,1
17880,365,1,458.92,1,458.92,0
17881,304,1,133.35000000000002,1,133.35000000000002,1
17883,3,4,671.77,243,167.9425,2
17884,4,4,717.45,368,179.3625,2
17885,12,1,190.19,1,190.19,1
17886,32,3,899.61,218,299.87,2
17887,129,1,111.35,1,111.35,1
17888,21,8,726.05,336,90.75625,2
17889,212,2,203.87,110,101.935,1
17890,323,2,602.09,39,301.045,2
17891,162,1,203.85999999999999,1,203.85999999999999,1
17892,56,3,244.1,100,81.36666666666666,2
17893,225,1,112.25,1,112.25,1
17894,72,8,1119.39,295,139.92375,2
17895,44,1,98.0,1,98.0,1
17896,23,1,256.32,1,256.32,0
17897,173,3,566.6,201,188.86666666666667,2
17898,85,2,152.06,122,76.03,1
17899,159,1,155.8,1,155.8,1
17900,190,2,112.19999999999999,1,56.099999999999994,1
17901,29,1,110.38,1,110.38,1
17904,21,1,191.67,1,191.67,1
17905,71,4,800.24,303,200.06,2
17906,247,1,72.9,1,72.9,1
17908,374,1,243.28,1,243.28,1
17911,9,1,366.23,1,366.23,0
17912,310,5,311.01,55,62.202,1
17913,59,2,411.6,297,205.8,2
17914,4,1,336.43,1,336.43,0
17917,45,3,341.28,318,113.75999999999999,2
17919,88,1,1304.04,1,1304.04,0
17920,4,17,4192.2,370,246.6,3
17921,64,4,826.52,203,206.63,2
17923,282,1,207.50000000000003,1,207.50000000000003,1
17924,12,7,2962.5,362,423.2142857142857,3
17925,373,1,244.08,1,244.08,1
17926,133,2,397.29,71,198.645,2
17928,45,2,184.46,201,92.23,2
17929,11,4,843.0,298,210.75,2
17930,36,5,1740.48,204,348.096,2
17931,134,2,408.36,122,204.18,2
17932,29,3,1331.57,183,443.8566666666666,2
17934,52,2,704.25,8,352.125,0
17935,138,2,142.89,4,71.445,1
17936,5,1,389.84,1,389.84,0
17937,9,7,4301.22,354,614.46,3
17939,160,1,99.14,1,99.14,1
17940,49,9,2238.58,254,248.7311111111111,3
17941,131,1,304.56,1,304.56,0
17942,8,1,77.50000000000001,1,77.50000000000001,1
17946,233,2,149.57999999999998,27,74.78999999999999,1
17947,37,1,176.68,1,176.68,1
17948,147,1,358.56000000000006,1,358.56000000000006,0
17949,1,44,58030.48,371,1318.8745454545456,3
17950,72,3,482.2,294,160.73333333333332,2
17951,40,3,1008.5400000000001,334,336.18,2
17954,5,12,2332.72,366,194.39333333333332,3
17955,199,4,557.3,21,139.325,2
17956,249,1,12.75,1,12.75,1
17957,66,1,110.72,1,110.72,1
17958,117,1,508.4599999999999,1,508.4599999999999,0
17960,171,1,73.78,1,73.78,1
17961,21,39,1296.44,351,33.242051282051285,3
17962,142,1,102.83,1,102.83,1
17964,32,2,471.7,341,235.85,2
17965,38,14,2622.57,332,187.32642857142858,3
17966,38,5,1098.43,224,219.686,2
17967,372,1,123.07,1,123.07,1
17968,374,1,277.35,1,277.35,0
17969,166,2,228.2,195,114.1,2
17970,211,1,582.59,1,582.59,0
17972,242,1,136.04,1,136.04,1
17973,52,1,337.04,1,337.04,0
17974,25,3,740.79,195,246.92999999999998,2
17975,15,13,4485.51,352,345.0392307692308,3
17976,372,1,353.19,1,353.19,0
17977,29,1,288.14,1,288.14,0
17978,365,1,300.91999999999996,1,300.91999999999996,0
17979,36,4,754.31,225,188.5775,2
17980,166,3,811.45,194,270.48333333333335,2
17984,145,1,152.68,1,152.68,1
17985,22,1,634.95,1,634.95,0
17986,56,1,20.8,1,20.8,1
17987,185,1,198.57,1,198.57,1
17988,12,7,201.12,315,28.731428571428573,2
17990,237,3,630.84,125,210.28,2
17991,225,2,93.35,1,46.675,1
17994,122,4,678.49,170,169.6225,2
17995,282,1,76.1,1,76.1,1
17997,74,8,1970.6699999999998,90,246.33374999999998,2
17999,37,2,382.06,330,191.03,2
18001,12,2,417.23,75,208.615,2
18004,362,1,169.47,1,169.47,1
18005,4,2,249.72,44,124.86,2
18006,23,1,444.68,1,444.68,0
18008,70,9,2116.19,249,235.13222222222223,2
18009,235,1,257.34,1,257.34,0
18010,257,1,174.8,1,174.8,1
18011,373,1,102.78999999999999,1,102.78999999999999,1
18013,155,2,187.29,1,93.645,1
18014,28,1,158.47,1,158.47,1
18015,4,1,120.03,1,120.03,1
18016,32,5,1483.56,332,296.712,2
18017,81,3,523.0,230,174.33333333333334,2
18018,108,2,122.14,92,61.07,1
18019,52,1,38.45,1,38.45,1
18022,36,1,668.11,1,668.11,0
18024,153,2,389.78,1,194.89,1
18027,99,1,115.31,1,115.31,1
18030,4,2,230.64999999999998,39,115.32499999999999,2
18032,334,1,73.5,1,73.5,1
18033,65,1,97.97,1,97.97,1
18034,22,2,422.88,1,211.44,0
18035,36,3,730.4,8,243.46666666666667,2
18036,32,3,405.62,214,135.20666666666668,2
18037,154,6,70.02,208,11.67,1
18040,19,2,357.20000000000005,227,178.60000000000002,2
18041,12,21,4183.39,362,199.20904761904762,3
18042,54,1,165.04999999999998,1,165.04999999999998,1
18043,25,3,559.51,343,186.50333333333333,2
18044,4,10,2088.6,357,208.85999999999999,3
18045,45,1,189.4,1,189.4,1
18048,203,2,172.29000000000002,1,86.14500000000001,1
18050,359,1,74.4,1,74.4,1
18053,71,1,300.02,1,300.02,0
18055,7,10,6784.1900000000005,363,678.4190000000001,3
18056,288,1,363.65,1,363.65,0
18058,10,1,170.16,1,170.16,1
18059,23,3,306.46,45,102.15333333333332,2
18061,22,10,2119.41,345,211.94099999999997,3
18062,173,3,720.52,165,240.17333333333332,2
18064,133,2,814.0,103,407.0,2
18065,6,14,2392.83,359,170.91642857142855,3
18066,75,1,318.0,1,318.0,0
18067,40,1,396.33,1,396.33,0
18068,289,1,101.69999999999999,1,101.69999999999999,1
18069,26,5,2036.67,302,407.334,3
18071,258,2,453.0,109,226.5,2
18072,186,1,247.44,1,247.44,1
18073,114,12,3877.5200000000004,83,323.1266666666667,3
18074,374,1,489.6,1,489.6,0
18075,23,10,2611.75,338,261.175,3
18077,8,11,2633.0099999999998,359,239.36454545454544,3
18078,217,2,336.13,42,168.065,2
18079,45,4,3651.97,194,912.9925,3
18080,19,2,1231.5,224,615.75,2
18081,36,3,343.45,98,114.48333333333333,2
18082,26,1,703.37,1,703.37,0
18084,16,1,90.47999999999999,1,90.47999999999999,1
18085,330,2,689.95,44,344.975,2
18086,274,1,101.34,1,101.34,1
18087,291,1,3202.9199999999996,1,3202.9199999999996,0
18088,61,1,167.67000000000002,1,167.67000000000002,1
18092,2,11,9068.26,364,824.3872727272727,3
18093,93,4,2106.52,210,526.63,2
18094,82,7,3017.3,211,431.04285714285714,3
18095,313,2,580.0500000000001,21,290.02500000000003,0
18096,12,3,911.15,53,303.71666666666664,2
18097,8,6,2697.8,347,449.6333333333334,3
18099,127,1,168.31,1,168.31,1
18101,11,2,223.65,133,111.825,2
18102,1,60,259657.3,367,4327.621666666667,3
18104,37,1,754.64,1,754.64,0
18105,38,1,113.48000000000002,1,113.48000000000002,1
18106,330,1,430.7,1,430.7,0
18108,254,1,271.0,1,271.0,0
18109,2,26,8052.97,369,309.7296153846154,3
18110,20,1,236.3,1,236.3,1
18112,12,2,352.69,155,176.345,2
18113,369,1,76.32000000000001,1,76.32000000000001,1
18114,290,1,220.1,1,220.1,1
18116,68,8,1414.43,297,176.80375,2
18117,26,1,319.47,1,319.47,0
18118,11,26,5651.42,359,217.3623076923077,3
18119,368,1,181.12,1,181.12,1
18120,214,1,111.15,1,111.15,1
18121,149,2,673.1,6,336.55,0
18122,8,6,1824.99,143,304.165,3
18123,24,2,589.4399999999999,8,294.71999999999997,2
18125,30,4,1142.99,287,285.7475,2
18126,61,1,204.49,1,204.49,1
18127,19,3,348.73,115,116.24333333333334,2
18129,243,1,112.55000000000001,1,112.55000000000001,1
18130,15,3,1059.39,42,353.13000000000005,2
18133,212,1,931.4999999999999,1,931.4999999999999,0
18135,29,5,681.9100000000001,162,136.382,2
18136,63,3,784.33,257,261.4433333333333,2
18138,295,1,152.65,1,152.65,1
18139,18,6,8438.34,1,1406.39,3
18142,157,2,1019.52,59,509.76,2
18143,117,2,1000.16,26,500.08,0
18144,8,12,2888.75,366,240.72916666666666,3
18145,13,4,2861.55,300,715.3875,3
18146,141,2,160.35000000000002,80,80.17500000000001,1
18147,46,2,179.33999999999997,63,89.66999999999999,1
18149,51,3,612.0799999999999,223,204.02666666666664,2
18150,32,3,566.58,170,188.86,2
18151,135,2,653.35,156,326.675,2
18154,3,2,399.19,41,199.595,2
18155,75,3,371.62,217,123.87333333333333,2
18156,13,2,734.94,357,367.47,2
18158,9,2,453.4,80,226.7,2
18159,301,1,530.15,1,530.15,0
18160,57,2,638.0600000000001,144,319.03000000000003,2
18161,15,5,1618.69,305,323.738,3
18164,37,1,399.65000000000003,1,399.65000000000003,0
18165,177,1,302.46000000000004,1,302.46000000000004,0
18167,23,3,1384.8600000000001,83,461.62000000000006,2
18168,176,6,1169.94,197,194.99,2
18169,61,1,202.65,1,202.65,1
18170,33,3,980.31,184,326.77,2
18171,59,5,1231.31,275,246.262,2
18172,15,20,7561.68,276,378.084,3
18173,87,4,2106.84,188,526.71,2
18174,7,1,104.0,1,104.0,1
18176,358,1,476.35,1,476.35,0
18177,31,6,1341.42,225,223.57000000000002,2
18178,129,4,1590.81,236,397.7025,2
18179,9,6,1793.17,328,298.8616666666667,3
18180,5,6,1843.75,138,307.2916666666667,3
18181,24,1,382.8,1,382.8,0
18183,227,2,632.07,48,316.035,2
18184,15,1,49.8,1,49.8,1
18185,249,1,304.25,1,304.25,0
18188,15,3,2001.04,276,667.0133333333333,3
18189,78,2,1090.24,191,545.12,2
18190,192,2,284.46000000000004,139,142.23000000000002,2
18191,262,1,207.79999999999998,1,207.79999999999998,1
18192,72,1,957.97,1,957.97,0
18193,165,1,243.76,1,243.76,1
18194,82,1,973.8399999999999,1,973.8399999999999,0
18196,95,2,689.13,196,344.565,2
18198,4,17,5425.56,333,319.15058823529415,3
18200,106,1,163.8,1,163.8,1
18202,200,3,1396.99,112,465.66333333333336,2
18203,157,1,160.42000000000002,1,160.42000000000002,1
18204,71,3,1993.7,122,664.5666666666667,2
18205,36,2,517.36,39,258.68,2
18209,29,1,139.10000000000002,1,139.10000000000002,1
18210,2,6,2621.38,266,436.8966666666667,3
18211,26,5,600.07,253,120.01400000000001,2
18212,326,1,248.42,1,248.42,1
18213,237,1,232.48000000000002,1,232.48000000000002,1
18215,89,1,299.34000000000003,1,299.34000000000003,0
18216,31,1,481.75,1,481.75,0
18217,29,2,621.75,42,310.875,2
18218,211,2,662.08,71,331.04,2
18219,3,10,2069.77,367,206.977,3
18220,227,1,305.28000000000003,1,305.28000000000003,0
18221,22,5,1041.61,190,208.32199999999997,2
18222,93,1,443.0,1,443.0,0
18223,5,14,6484.54,354,463.18142857142857,3
18224,264,1,158.95000000000002,1,158.95000000000002,1
18225,3,12,5509.12,362,459.0933333333333,3
18226,44,11,5228.05,294,475.27727272727276,3
18227,218,1,93.75,1,93.75,1
18228,57,2,779.9,23,389.95,2
18229,12,20,7276.900000000001,362,363.845,3
18230,9,7,2810.2000000000003,294,401.4571428571429,3
18231,192,5,2083.27,97,416.654,2
18232,82,4,592.97,116,148.2425,2
18233,326,1,440.0,1,440.0,0
18235,72,3,1796.48,146,598.8266666666667,2
18236,30,6,882.24,211,147.04,2
18237,3,5,987.1,132,197.42000000000002,3
18239,219,5,1561.6100000000001,154,312.322,2
18240,46,1,422.58,1,422.58,0
18241,10,17,2073.09,209,121.9464705882353,3
18242,72,4,2232.4900000000002,142,558.1225000000001,2
18245,7,7,2567.06,348,366.72285714285715,3
18246,24,2,596.1,210,298.05,2
18248,123,2,804.02,64,402.01,2
18249,17,1,95.34,1,95.34,1
18250,310,1,349.27,1,349.27,0
18251,87,1,4314.72,1,4314.72,0
18252,51,2,526.67,122,263.335,2
18255,89,1,103.3,1,103.3,1
18257,39,8,2337.63,257,292.20375,3
18259,25,3,2338.6000000000004,342,779.5333333333334,3
18260,173,6,2643.2000000000003,186,440.53333333333336,2
18261,43,2,324.24,53,162.12,2
18262,140,1,149.48,1,149.48,1
18263,26,3,1213.1599999999999,227,404.3866666666666,2
18265,72,2,801.51,86,400.755,2
18268,134,1,25.5,1,25.5,1
18269,366,1,168.6,1,168.6,1
18270,38,2,283.15,229,141.575,2
18272,3,6,3078.58,245,513.0966666666667,3
18273,2,3,204.0,256,68.0,2
18274,30,1,175.92,1,175.92,1
18276,44,1,335.86,1,335.86,0
18277,58,1,110.38,1,110.38,1
18278,74,1,173.9,1,173.9,1
18280,278,1,180.60000000000002,1,180.60000000000002,1
18281,181,1,80.82,1,80.82,1
18282,8,2,178.05,119,89.025,2
18283,4,16,2088.93,334,130.558125,3
18287,43,3,1837.28,159,612.4266666666666,2
